Gyro_X,Gyro_Y,Time,Gesture,Type
212.03,21.34,200,639,R
217.88,24.80,250,639,R
145.13,3.78,300,639,R
74.46,20.10,350,639,R
26.03,13.38,400,639,R
39.70,0.96,450,639,R
16.33,6.51,0,640,R
15.32,5.98,50,640,R
89.19,-4.25,100,640,R
162.52,-14.63,150,640,R
219.12,7.67,200,640,R
187.35,4.61,250,640,R
133.49,18.99,300,640,R
144.49,35.42,350,640,R
107.53,34.14,400,640,R
71.00,24.05,450,640,R
-41.85,66.92,0,641,D
2.57,24.19,50,641,D
31.13,24.07,100,641,D
34.49,54.59,150,641,D
57.51,100.49,200,641,D
30.56,107.93,250,641,D
29.90,83.39,300,641,D
-0.75,57.95,350,641,D
-2.49,37.04,400,641,D
2.63,55.75,450,641,D
-42.91,82.35,0,642,D
-36.19,72.25,50,642,D
-26.59,90.24,100,642,D
-14.56,97.83,150,642,D
-7.85,102.67,200,642,D
-13.61,61.11,250,642,D
-22.60,38.52,300,642,D
-23.47,79.91,350,642,D
5.87,37.71,400,642,D
47.28,-22.29,450,642,D
8.71,26.37,0,643,D
10.40,75.46,50,643,D
4.47,77.94,100,643,D
11.55,70.09,150,643,D
23.07,70.27,200,643,D
23.71,86.73,250,643,D
37.58,102.98,300,643,D
43.93,114.11,350,643,D
14.73,83.20,400,643,D
-14.48,36.73,450,643,D
36.34,115.08,0,644,D
36.26,176.96,50,644,D
6.23,144.80,100,644,D
6.96,78.25,150,644,D
20.15,26.53,200,644,D
13.61,38.33,250,644,D
16.09,82.70,300,644,D
-41.14,72.73,350,644,D
-80.30,56.59,400,644,D
-25.66,4.18,450,644,D
-34.24,123.41,0,645,D
-43.24,173.40,50,645,D
-8.97,163.44,100,645,D
25.37,104.91,150,645,D
20.07,79.61,200,645,D
6.13,50.46,250,645,D
-2.82,16.67,300,645,D
0.06,-0.61,350,645,D
-9.52,-15.97,400,645,D
-16.59,-23.13,450,645,D
-29.05,102.31,0,646,D
19.35,91.23,50,646,D
35.32,74.38,100,646,D
48.87,62.55,150,646,D
51.22,65.07,200,646,D
22.35,57.13,250,646,D
7.62,27.05,300,646,D
-28.79,15.20,350,646,D
-14.39,0.72,400,646,D
-14.65,-15.08,450,646,D
-36.38,52.07,0,647,D
20.59,60.96,50,647,D
-0.03,78.30,100,647,D
62.68,113.50,150,647,D
-35.93,68.51,200,647,D
24.42,28.97,250,647,D
15.45,43.48,300,647,D
-25.33,38.09,350,647,D
-15.43,30.27,400,647,D
-44.30,36.17,450,647,D
6.73,42.01,0,648,D
21.68,96.22,50,648,D
-7.68,141.45,100,648,D
-45.42,158.06,150,648,D
-47.40,102.36,200,648,D
-16.42,89.70,250,648,D
-38.27,67.64,300,648,D
-15.96,56.39,350,648,D
-37.93,38.25,400,648,D
-9.43,13.63,450,648,D
-14.99,46.95,0,649,D
-29.41,67.09,50,649,D
-12.29,77.34,100,649,D
17.31,99.77,150,649,D
44.41,87.83,200,649,D
13.64,48.98,250,649,D
-12.23,42.89,300,649,D
10.15,82.77,350,649,D
46.22,88.57,400,649,D
38.71,51.94,450,649,D
-0.49,116.63,0,650,D
21.19,56.39,50,650,D
37.37,14.21,100,650,D
-14.04,29.95,150,650,D
-8.29,42.06,200,650,D
-15.61,47.27,250,650,D
-6.41,27.23,300,650,D
6.23,8.77,350,650,D
-7.83,-11.65,400,650,D
-0.41,8.21,450,650,D
35.64,10.77,0,651,L
12.26,-5.05,50,651,L
-2.69,9.27,100,651,L
3.86,43.00,150,651,L
-109.78,55.44,200,651,L
-215.49,39.63,250,651,L
-217.78,46.83,300,651,L
-217.78,82.96,350,651,L
-183.07,11.35,400,651,L
-77.92,-10.53,450,651,L
-104.95,21.31,0,652,L
-109.21,-2.95,50,652,L
-111.11,31.37,100,652,L
-109.35,10.83,150,652,L
-83.50,-1.09,200,652,L
-67.25,3.07,250,652,L
-65.15,11.05,300,652,L
-43.30,8.14,350,652,L
-2.01,-0.60,400,652,L
33.13,8.31,450,652,L
-104.73,5.71,0,653,L
-149.07,-8.91,50,653,L
-138.37,-3.43,100,653,L
-122.33,-7.48,150,653,L
-145.99,-15.87,200,653,L
-108.02,-14.33,250,653,L
-116.33,-9.56,300,653,L
-105.98,-2.73,350,653,L
-77.07,-15.95,400,653,L
-61.69,-9.62,450,653,L
-56.98,5.72,0,654,L
-84.97,0.87,50,654,L
-90.57,-4.47,100,654,L
-78.69,-6.87,150,654,L
-133.91,-14.74,200,654,L
-72.69,-12.88,250,654,L
-94.94,-18.59,300,654,L
-60.37,-12.69,350,654,L
-115.37,-13.73,400,654,L
-76.62,-8.92,450,654,L
-87.06,2.28,0,655,L
-123.94,-4.31,50,655,L
-108.65,-12.27,100,655,L
-116.98,-11.37,150,655,L
-118.42,-22.38,200,655,L
-100.16,-25.83,250,655,L
-125.83,-19.12,300,655,L
-78.85,-21.91,350,655,L
-72.70,-20.87,400,655,L
-58.57,1.92,450,655,L
-131.58,35.37,0,656,L
-91.82,20.32,50,656,L
-98.93,17.16,100,656,L
-112.24,34.53,150,656,L
-89.88,15.74,200,656,L
-75.45,6.33,250,656,L
-66.89,12.84,300,656,L
-68.31,8.72,350,656,L
-52.35,3.34,400,656,L
-42.09,1.09,450,656,L
-132.22,55.57,0,657,L
-181.03,29.38,50,657,L
-83.79,-28.11,100,657,L
-125.49,2.79,150,657,L
-106.71,0.89,200,657,L
-133.47,0.99,250,657,L
-107.58,5.89,300,657,L
-106.37,-4.14,350,657,L
-90.87,-10.91,400,657,L
-56.86,-20.82,450,657,L
-142.63,21.88,0,658,L
-123.87,24.89,50,658,L
-65.05,2.49,100,658,L
-95.05,-13.15,150,658,L
-82.83,-13.06,200,658,L
-113.51,-0.02,250,658,L
-102.55,6.59,300,658,L
-119.56,0.15,350,658,L
-89.73,-6.90,400,658,L
-57.02,-6.62,450,658,L
-84.47,0.74,0,659,L
-115.13,3.95,50,659,L
-109.66,4.35,100,659,L
-115.17,4.85,150,659,L
-91.05,4.48,200,659,L
-115.29,13.23,250,659,L
-81.83,-3.97,300,659,L
-67.37,-11.23,350,659,L
-27.75,-14.07,400,659,L
3.70,-3.03,450,659,L
-142.32,7.53,0,660,L
-137.67,-4.35,50,660,L
-127.01,-3.77,100,660,L
-140.24,0.58,150,660,L
-108.84,3.70,200,660,L
-114.08,-2.21,250,660,L
-98.75,-11.84,300,660,L
-80.05,-15.71,350,660,L
-43.36,-6.21,400,660,L
-14.18,0.04,450,660,L
1.18,1.50,0,661,F
1.12,3.29,50,661,F
0.46,2.87,100,661,F
1.70,2.15,150,661,F
1.61,2.25,200,661,F
1.67,-1.03,250,661,F
-2.56,-1.39,300,661,F
2.48,-0.05,350,661,F
-1.12,1.71,400,661,F
-1.41,0.05,450,661,F
-0.28,1.85,0,662,F
-0.41,1.53,50,662,F
-0.16,1.70,100,662,F
1.25,1.30,150,662,F
-0.49,1.44,200,662,F
-0.19,2.67,250,662,F
0.33,1.56,300,662,F
0.41,1.61,350,662,F
0.09,1.81,400,662,F
0.52,2.18,450,662,F
-0.17,1.05,0,663,F
0.83,1.25,50,663,F
-0.09,0.59,100,663,F
-1.28,1.71,150,663,F
-0.51,1.14,200,663,F
0.56,0.55,250,663,F
0.57,-1.16,300,663,F
0.53,-1.54,350,663,F
2.01,2.15,400,663,F
0.52,0.58,450,663,F
0.58,0.83,0,664,F
0.15,2.39,50,664,F
1.05,2.27,100,664,F
0.12,2.12,150,664,F
-0.77,0.61,200,664,F
0.25,1.99,250,664,F
-0.17,3.14,300,664,F
-0.66,1.81,350,664,F
-3.00,1.41,400,664,F
-1.16,4.20,450,664,F
-0.60,1.27,0,665,F
2.66,-0.38,50,665,F
1.05,0.39,100,665,F
-2.55,0.79,150,665,F
-1.01,0.40,200,665,F
1.40,2.25,250,665,F
1.70,-0.23,300,665,F
0.92,0.69,350,665,F
-0.86,3.17,400,665,F
0.45,0.79,450,665,F
-0.29,1.63,0,666,F
2.19,2.77,50,666,F
4.79,3.41,100,666,F
1.18,2.35,150,666,F
0.54,1.89,200,666,F
3.45,3.83,250,666,F
-0.21,0.33,300,666,F
0.86,1.59,350,666,F
-0.29,0.56,400,666,F
-1.57,0.71,450,666,F
-0.85,1.20,0,667,F
-0.15,2.77,50,667,F
0.21,1.60,100,667,F
-0.31,1.29,150,667,F
0.82,1.93,200,667,F
0.77,1.11,250,667,F
0.07,0.74,300,667,F
0.25,1.35,350,667,F
-0.75,1.07,400,667,F
0.67,1.92,450,667,F
0.51,2.01,0,668,F
-0.24,1.29,50,668,F
-0.15,0.81,100,668,F
0.30,1.65,150,668,F
0.40,2.04,200,668,F
0.11,0.83,250,668,F
0.04,0.58,300,668,F
-0.07,2.19,350,668,F
-0.06,1.47,400,668,F
0.73,1.60,450,668,F
-0.24,0.69,0,669,F
0.13,1.11,50,669,F
-0.04,0.81,100,669,F
0.31,2.02,150,669,F
-0.56,1.09,200,669,F
0.23,1.39,250,669,F
0.71,1.06,300,669,F
-0.51,0.86,350,669,F
-0.61,0.81,400,669,F
1.03,1.78,450,669,F
0.25,0.63,0,670,F
0.27,2.61,50,670,F
0.02,1.91,100,670,F
-1.99,0.24,150,670,F
0.47,1.68,200,670,F
-0.27,2.11,250,670,F
-0.19,0.85,300,670,F
0.23,1.29,350,670,F
0.13,1.78,400,670,F
-0.15,1.81,450,670,F
-0.21,2.50,0,671,F
0.03,2.49,50,671,F
-0.91,0.18,100,671,F
-0.56,2.27,150,671,F
0.07,1.55,200,671,F
0.28,0.96,250,671,F
0.01,1.48,300,671,F
-0.28,1.68,350,671,F
0.06,0.99,400,671,F
0.35,1.71,450,671,F
-48.97,-65.12,0,672,U
-5.82,-92.09,50,672,U
7.59,-95.57,100,672,U
4.42,-132.21,150,672,U
22.18,-121.65,200,672,U
26.21,-92.61,250,672,U
28.44,-80.16,300,672,U
-26.18,-86.33,350,672,U
-8.26,-47.51,400,672,U
-0.89,-13.97,450,672,U
0.50,-0.39,0,673,U
1.05,1.09,50,673,U
-10.39,-18.46,100,673,U
-9.64,-28.56,150,673,U
-11.39,-48.39,200,673,U
-5.75,-95.41,250,673,U
29.88,-125.27,300,673,U
54.63,-104.93,350,673,U
27.70,-111.27,400,673,U
27.28,-91.01,450,673,U
-18.67,-64.33,0,674,U
3.43,-73.50,50,674,U
-8.43,-83.02,100,674,U
2.21,-89.93,150,674,U
11.21,-77.05,200,674,U
-27.58,-85.76,250,674,U
18.21,-78.32,300,674,U
5.66,-66.81,350,674,U
2.76,-53.74,400,674,U
-10.64,-45.68,450,674,U
-2.97,-1.97,0,675,U
-11.69,-9.71,50,675,U
5.15,-43.43,100,675,U
-11.39,-84.64,150,675,U
-8.43,-141.17,200,675,U
33.47,-146.84,250,675,U
78.25,-132.18,300,675,U
51.37,-85.16,350,675,U
16.57,-86.21,400,675,U
-3.86,-77.47,450,675,U
-11.79,-39.29,0,676,U
6.81,-78.13,50,676,U
7.55,-98.17,100,676,U
39.62,-98.97,150,676,U
39.15,-100.46,200,676,U
55.29,-103.50,250,676,U
43.48,-80.56,300,676,U
49.57,-64.39,350,676,U
44.68,-14.32,400,676,U
41.41,-4.86,450,676,U
-15.15,39.65,0,677,U
-8.97,17.79,50,677,U
2.01,6.49,100,677,U
2.76,-4.67,150,677,U
3.47,-15.24,200,677,U
7.61,-13.91,250,677,U
-3.41,1.30,300,677,U
-11.28,12.49,350,677,U
-36.67,0.39,400,677,U
-38.25,-39.83,450,677,U
-25.29,-30.15,0,678,U
-6.60,-56.49,50,678,U
-1.14,-60.52,100,678,U
-5.19,-88.00,150,678,U
7.85,-71.43,200,678,U
18.06,-76.57,250,678,U
2.32,-87.06,300,678,U
9.97,-79.31,350,678,U
1.15,-61.99,400,678,U
0.80,-46.02,450,678,U
-0.65,5.84,0,679,U
-0.89,2.23,50,679,U
-0.49,2.61,100,679,U
-0.99,1.60,150,679,U
-7.31,-7.88,200,679,U
-20.20,-33.78,250,679,U
-25.16,-109.65,300,679,U
5.57,-161.48,350,679,U
22.52,-140.33,400,679,U
19.75,-82.84,450,679,U
-18.35,-6.98,0,680,U
16.23,-38.37,50,680,U
-4.58,-79.58,100,680,U
-4.21,-70.82,150,680,U
35.05,-93.95,200,680,U
20.00,-98.99,250,680,U
52.03,-88.79,300,680,U
35.95,-58.03,350,680,U
3.15,-26.00,400,680,U
11.09,-7.25,450,680,U
-0.25,-51.13,0,681,U
-13.90,-92.17,50,681,U
-21.55,-115.93,100,681,U
30.79,-138.88,150,681,U
18.75,-102.27,200,681,U
13.54,-73.00,250,681,U
-6.36,-59.89,300,681,U
-7.33,-30.99,350,681,U
-5.19,-20.67,400,681,U
-7.44,-4.34,450,681,U
128.18,-13.63,0,682,R
219.12,-33.22,50,682,R
219.12,-76.37,100,682,R
218.88,-51.29,150,682,R
149.14,-13.43,200,682,R
73.63,17.51,250,682,R
37.91,27.32,300,682,R
29.42,10.77,350,682,R
12.39,13.71,400,682,R
-10.24,8.73,450,682,R
137.99,-5.20,0,683,R
168.92,11.51,50,683,R
189.47,5.29,100,683,R
104.33,1.83,150,683,R
66.79,14.45,200,683,R
70.64,2.85,250,683,R
58.84,0.24,300,683,R
80.06,20.81,350,683,R
70.17,26.44,400,683,R
63.41,-14.95,450,683,R
77.19,-8.43,0,684,R
94.87,5.97,50,684,R
114.45,23.73,100,684,R
112.44,13.13,150,684,R
100.59,7.77,200,684,R
78.89,-2.35,250,684,R
73.18,-2.48,300,684,R
44.33,3.69,350,684,R
19.03,6.75,400,684,R
30.95,11.20,450,684,R
118.73,-21.30,0,685,R
97.55,3.18,50,685,R
103.99,20.93,100,685,R
129.73,-10.60,150,685,R
159.35,-15.95,200,685,R
171.03,-8.99,250,685,R
135.02,7.73,300,685,R
64.63,-7.38,350,685,R
36.29,12.97,400,685,R
-13.61,2.19,450,685,R
107.13,15.85,0,686,R
96.75,33.30,50,686,R
122.95,42.96,100,686,R
119.63,52.89,150,686,R
75.85,24.71,200,686,R
53.44,-0.64,250,686,R
84.49,1.93,300,686,R
72.43,-5.61,350,686,R
38.47,-2.93,400,686,R
-1.14,7.15,450,686,R
100.71,9.45,0,687,R
141.11,0.34,50,687,R
90.47,-4.53,100,687,R
86.72,-7.41,150,687,R
141.01,-2.77,200,687,R
139.56,5.56,250,687,R
123.11,17.51,300,687,R
112.71,14.79,350,687,R
85.23,24.07,400,687,R
62.64,11.27,450,687,R
89.27,5.77,0,688,R
103.37,1.55,50,688,R
125.90,-0.33,100,688,R
147.97,-14.78,150,688,R
133.51,-36.12,200,688,R
119.33,-26.62,250,688,R
96.93,-2.15,300,688,R
53.86,-0.56,350,688,R
21.92,9.65,400,688,R
19.22,10.03,450,688,R
124.35,6.01,0,689,R
124.38,4.64,50,689,R
103.02,11.73,100,689,R
112.12,6.67,150,689,R
156.11,0.79,200,689,R
133.53,-11.69,250,689,R
84.95,5.57,300,689,R
29.04,16.94,350,689,R
17.44,10.09,400,689,R
3.57,3.27,450,689,R
119.57,6.39,0,690,R
151.92,3.62,50,690,R
129.35,-14.39,100,690,R
105.33,-26.29,150,690,R
126.51,2.48,200,690,R
105.81,15.62,250,690,R
98.93,9.75,300,690,R
65.76,8.54,350,690,R
45.68,3.35,400,690,R
40.99,-4.98,450,690,R
97.75,-10.47,0,691,R
75.43,-10.07,50,691,R
74.75,-34.81,100,691,R
93.97,-10.25,150,691,R
128.01,-16.78,200,691,R
120.41,-6.58,250,691,R
128.57,-0.89,300,691,R
116.61,3.43,350,691,R
134.71,-7.65,400,691,R
48.05,7.71,450,691,R
-4.07,69.92,0,692,D
6.62,78.19,50,692,D
29.40,97.47,100,692,D
-8.86,43.51,150,692,D
10.71,35.99,200,692,D
12.11,64.25,250,692,D
54.14,74.79,300,692,D
10.31,53.95,350,692,D
-24.22,49.53,400,692,D
-23.79,32.67,450,692,D
-3.83,79.42,0,693,D
6.33,87.21,50,693,D
10.52,91.44,100,693,D
17.59,93.53,150,693,D
18.05,91.38,200,693,D
16.03,74.69,250,693,D
2.81,64.33,300,693,D
-13.48,29.89,350,693,D
-11.43,13.29,400,693,D
-14.85,-15.54,450,693,D
-16.33,77.75,0,694,D
-29.54,56.39,50,694,D
-5.91,57.28,100,694,D
17.69,54.83,150,694,D
28.62,63.31,200,694,D
23.71,74.42,250,694,D
-3.19,60.35,300,694,D
-23.73,47.43,350,694,D
3.61,21.27,400,694,D
-2.98,23.37,450,694,D
-20.06,172.85,0,695,D
85.56,174.01,50,695,D
24.41,135.63,100,695,D
-4.73,134.73,150,695,D
-3.99,117.09,200,695,D
-7.97,57.87,250,695,D
-17.36,9.77,300,695,D
13.99,-14.75,350,695,D
1.48,-14.19,400,695,D
8.72,-5.81,450,695,D
-3.67,6.87,0,696,D
-1.55,11.10,50,696,D
1.01,3.35,100,696,D
7.33,24.79,150,696,D
18.65,47.51,200,696,D
-44.31,117.15,250,696,D
-37.77,143.60,300,696,D
7.25,133.19,350,696,D
-8.75,70.87,400,696,D
22.57,33.50,450,696,D
33.62,41.87,0,697,D
20.95,74.50,50,697,D
0.06,89.59,100,697,D
18.35,116.48,150,697,D
26.59,128.05,200,697,D
51.91,166.99,250,697,D
8.17,77.17,300,697,D
19.10,1.75,350,697,D
2.79,18.99,400,697,D
-12.04,19.77,450,697,D
-11.13,21.91,0,698,D
15.54,23.98,50,698,D
46.34,63.33,100,698,D
44.46,94.71,150,698,D
35.53,92.47,200,698,D
39.62,91.87,250,698,D
7.47,84.89,300,698,D
-24.43,59.00,350,698,D
-10.22,26.04,400,698,D
17.26,6.30,450,698,D
-0.99,50.30,0,699,D
13.56,85.76,50,699,D
15.09,148.13,100,699,D
27.26,107.53,150,699,D
-11.14,55.35,200,699,D
14.29,79.75,250,699,D
15.83,62.60,300,699,D
-1.02,71.62,350,699,D
8.65,82.23,400,699,D
2.03,37.69,450,699,D
-11.87,59.50,0,700,D
20.74,53.93,50,700,D
26.72,69.72,100,700,D
33.04,72.60,150,700,D
26.38,83.39,200,700,D
19.24,95.03,250,700,D
-2.72,89.52,300,700,D
-24.89,59.96,350,700,D
-6.06,13.50,400,700,D
-1.09,11.28,450,700,D
-18.73,109.05,0,701,D
-34.57,104.57,50,701,D
-8.25,88.67,100,701,D
-14.22,81.27,150,701,D
0.01,71.89,200,701,D
-0.23,43.37,250,701,D
7.95,30.33,300,701,D
11.87,20.41,350,701,D
-2.28,20.77,400,701,D
-9.06,7.97,450,701,D
-141.53,1.99,0,702,L
-97.21,-7.42,50,702,L
-120.08,-12.67,100,702,L
-108.08,-14.13,150,702,L
-109.04,-10.82,200,702,L
-86.85,1.07,250,702,L
-89.25,11.10,300,702,L
-56.75,4.18,350,702,L
-41.58,1.15,400,702,L
-18.53,-3.27,450,702,L
-103.63,0.33,0,703,L
-138.53,19.57,50,703,L
-146.20,24.52,100,703,L
-132.47,20.53,150,703,L
-112.39,10.10,200,703,L
-88.95,-2.08,250,703,L
-100.09,-12.18,300,703,L
-42.63,-7.56,350,703,L
-33.65,-4.79,400,703,L
2.17,-4.99,450,703,L
6.80,2.91,0,704,L
6.03,1.16,50,704,L
10.43,5.03,100,704,L
9.40,3.25,150,704,L
3.23,1.72,200,704,L
-2.66,1.61,250,704,L
-33.80,12.14,300,704,L
-103.47,9.09,350,704,L
-217.78,-10.63,400,704,L
-49.07,6.79,450,704,L
-34.42,4.71,0,705,L
-64.27,-0.12,50,705,L
-45.75,-1.85,100,705,L
-96.15,-10.51,150,705,L
-65.89,-9.23,200,705,L
-92.51,-12.45,250,705,L
-72.37,-18.06,300,705,L
-41.85,-12.47,350,705,L
-20.38,-9.71,400,705,L
-1.12,-8.39,450,705,L
-118.83,0.20,0,706,L
-96.54,-3.75,50,706,L
-98.46,-6.39,100,706,L
-96.85,-5.22,150,706,L
-90.79,-2.95,200,706,L
-94.55,-8.01,250,706,L
-107.13,2.04,300,706,L
-71.09,-3.94,350,706,L
-27.61,3.67,400,706,L
-36.57,0.09,450,706,L
-81.82,-8.56,0,707,L
-86.64,-9.75,50,707,L
-101.17,-10.24,100,707,L
-96.96,-11.00,150,707,L
-71.47,-7.11,200,707,L
-85.69,-2.79,250,707,L
-68.35,-6.29,300,707,L
-82.41,-0.60,350,707,L
-26.71,34.31,400,707,L
-51.51,15.13,450,707,L
-63.33,0.14,0,708,L
-57.26,-5.73,50,708,L
-50.81,4.39,100,708,L
-72.17,3.29,150,708,L
-65.76,-1.27,200,708,L
-85.94,-5.13,250,708,L
-61.35,-7.78,300,708,L
-59.26,-0.38,350,708,L
-62.62,-5.25,400,708,L
-42.26,-6.78,450,708,L
-32.61,-4.92,0,709,L
-69.40,-0.47,50,709,L
-73.62,-2.38,100,709,L
-56.55,0.19,150,709,L
-72.35,0.95,200,709,L
-77.09,-1.13,250,709,L
-93.76,-4.62,300,709,L
-85.81,-12.33,350,709,L
-75.02,-2.36,400,709,L
-52.73,1.21,450,709,L
-66.80,4.25,0,710,L
-78.39,-0.85,50,710,L
-64.02,1.41,100,710,L
-60.19,-3.28,150,710,L
-61.12,-1.45,200,710,L
-78.99,1.99,250,710,L
-76.23,8.50,300,710,L
-68.47,2.01,350,710,L
-87.49,-0.33,400,710,L
-59.37,1.62,450,710,L
-51.46,5.94,0,711,L
-81.29,11.47,50,711,L
-83.52,1.09,100,711,L
-111.70,9.13,150,711,L
-100.87,12.27,200,711,L
-99.07,5.40,250,711,L
-96.79,3.64,300,711,L
-61.39,1.09,350,711,L
-71.74,-8.73,400,711,L
-30.20,-6.17,450,711,L
-3.78,0.45,0,712,F
4.37,1.63,50,712,F
-0.53,0.08,100,712,F
1.78,2.19,150,712,F
-1.11,2.03,200,712,F
3.65,-1.19,250,712,F
0.95,1.69,300,712,F
3.45,6.43,350,712,F
1.25,0.99,400,712,F
-1.22,2.03,450,712,F
2.26,0.95,0,713,F
-0.23,-0.48,50,713,F
1.21,2.93,100,713,F
-0.29,1.67,150,713,F
0.17,3.33,200,713,F
1.06,2.07,250,713,F
1.21,0.41,300,713,F
0.19,2.55,350,713,F
-0.62,0.25,400,713,F
0.45,3.63,450,713,F
0.43,1.03,0,714,F
1.03,0.99,50,714,F
1.33,1.75,100,714,F
1.86,0.51,150,714,F
-0.67,1.21,200,714,F
-1.31,2.24,250,714,F
0.51,0.58,300,714,F
0.54,-0.50,350,714,F
0.28,1.60,400,714,F
0.55,0.17,450,714,F
3.96,-2.37,0,715,F
-1.18,-0.07,50,715,F
2.49,1.35,100,715,F
-1.82,0.87,150,715,F
1.09,-2.68,200,715,F
1.89,-0.68,250,715,F
1.15,1.19,300,715,F
0.11,1.31,350,715,F
-0.31,-0.28,400,715,F
0.43,0.40,450,715,F
2.01,-0.71,0,716,F
0.33,0.80,50,716,F
-0.12,2.70,100,716,F
-0.01,-0.10,150,716,F
1.33,1.62,200,716,F
-3.95,2.25,250,716,F
0.31,2.31,300,716,F
1.83,-1.52,350,716,F
0.13,0.45,400,716,F
0.29,3.04,450,716,F
0.09,2.21,0,717,F
0.08,1.00,50,717,F
-0.02,2.23,100,717,F
-0.37,-0.20,150,717,F
-0.65,1.86,200,717,F
-0.69,2.21,250,717,F
0.29,2.17,300,717,F
-0.69,1.06,350,717,F
0.16,0.81,400,717,F
0.91,2.07,450,717,F
1.71,3.61,0,718,F
0.03,2.51,50,718,F
-0.58,1.25,100,718,F
-0.99,1.33,150,718,F
-1.84,5.73,200,718,F
-1.78,2.62,250,718,F
3.47,-1.27,300,718,F
3.01,-2.97,350,718,F
1.11,2.09,400,718,F
0.45,0.73,450,718,F
0.61,1.87,0,719,F
-0.81,5.05,50,719,F
-1.19,1.89,100,719,F
1.01,4.57,150,719,F
0.18,0.47,200,719,F
4.88,1.29,250,719,F
1.51,3.63,300,719,F
-1.32,2.77,350,719,F
-0.23,1.85,400,719,F
0.06,2.19,450,719,F
0.04,0.98,0,720,F
0.77,1.47,50,720,F
-0.19,1.53,100,720,F
0.04,2.30,150,720,F
-0.17,0.93,200,720,F
0.20,0.45,250,720,F
0.28,2.01,300,720,F
0.07,1.59,350,720,F
-0.11,1.40,400,720,F
-0.09,1.50,450,720,F
0.25,1.87,0,721,F
-0.09,0.11,50,721,F
0.57,1.61,100,721,F
0.25,1.83,150,721,F
-0.44,0.81,200,721,F
1.12,1.64,250,721,F
-0.15,0.65,300,721,F
0.48,1.15,350,721,F
0.04,0.96,400,721,F
0.29,2.24,450,721,F
-0.73,0.35,0,722,F
0.60,2.90,50,722,F
1.78,2.21,100,722,F
-0.21,1.31,150,722,F
0.83,2.83,200,722,F
0.31,1.74,250,722,F
0.54,2.45,300,722,F
-1.25,1.25,350,722,F
-1.39,2.41,400,722,F
-0.76,1.37,450,722,F
0.94,-11.51,0,723,U
6.26,-34.92,50,723,U
-1.38,-53.15,100,723,U
-8.35,-67.79,150,723,U
17.05,-76.37,200,723,U
1.04,-78.14,250,723,U
32.40,-90.04,300,723,U
35.29,-104.51,350,723,U
36.64,-57.29,400,723,U
24.82,-52.13,450,723,U
29.69,-93.77,0,724,U
1.45,-88.12,50,724,U
31.85,-111.74,100,724,U
26.38,-97.98,150,724,U
-15.97,-79.07,200,724,U
12.29,-76.95,250,724,U
-9.87,-45.07,300,724,U
-3.45,-57.07,350,724,U
14.10,-15.58,400,724,U
15.30,5.71,450,724,U
0.45,3.59,0,725,U
-0.87,-3.15,50,725,U
1.97,-5.47,100,725,U
-3.17,-0.49,150,725,U
-3.06,1.09,200,725,U
4.17,-23.93,250,725,U
31.27,-116.51,300,725,U
102.23,-146.65,350,725,U
18.81,-109.59,400,725,U
5.77,-60.95,450,725,U
-1.69,-61.37,0,726,U
6.78,-65.18,50,726,U
11.49,-87.42,100,726,U
20.55,-114.97,150,726,U
29.18,-110.88,200,726,U
3.99,-98.75,250,726,U
13.52,-89.20,300,726,U
6.30,-70.43,350,726,U
-8.93,-42.07,400,726,U
-0.96,-22.26,450,726,U
66.82,-47.39,0,727,U
2.96,-28.68,50,727,U
-13.83,-49.77,100,727,U
6.90,-67.54,150,727,U
-7.46,-66.09,200,727,U
2.81,-87.65,250,727,U
10.92,-76.01,300,727,U
33.71,-88.81,350,727,U
28.58,-73.37,400,727,U
6.41,-49.78,450,727,U
19.09,-85.59,0,728,U
22.42,-93.71,50,728,U
39.41,-91.33,100,728,U
24.13,-78.88,150,728,U
32.51,-92.03,200,728,U
24.71,-84.17,250,728,U
27.71,-67.63,300,728,U
31.16,-60.16,350,728,U
19.61,-32.49,400,728,U
-8.58,-8.16,450,728,U
7.38,-53.30,0,729,U
19.13,-70.62,50,729,U
3.54,-103.89,100,729,U
6.95,-88.02,150,729,U
16.75,-69.48,200,729,U
6.88,-72.74,250,729,U
-6.13,-47.33,300,729,U
7.06,-45.41,350,729,U
2.85,-20.09,400,729,U
-3.61,-14.63,450,729,U
15.55,-74.85,0,730,U
21.17,-96.53,50,730,U
27.57,-82.25,100,730,U
2.14,-53.47,150,730,U
11.45,-53.39,200,730,U
2.57,-40.10,250,730,U
6.27,-33.59,300,730,U
0.57,-11.10,350,730,U
1.40,-11.33,400,730,U
-0.22,-0.77,450,730,U
3.54,-24.46,0,731,U
7.88,-41.02,50,731,U
11.98,-50.39,100,731,U
17.97,-46.61,150,731,U
16.02,-65.31,200,731,U
16.26,-58.69,250,731,U
-1.00,-48.75,300,731,U
5.48,-55.37,350,731,U
4.78,-44.47,400,731,U
5.05,-36.83,450,731,U
7.25,-68.55,0,732,U
18.31,-63.95,50,732,U
7.93,-63.43,100,732,U
9.60,-73.55,150,732,U
14.30,-68.03,200,732,U
13.00,-43.84,250,732,U
9.49,-30.91,300,732,U
6.05,-18.75,350,732,U
6.61,-4.17,400,732,U
-1.89,-13.07,450,732,U
6.11,-86.01,0,734,U
15.91,-101.41,50,734,U
11.35,-91.70,100,734,U
12.87,-71.66,150,734,U
