Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Time,Gesture,Type
-2076,-4804,14460,5525,2506,668,200,355,D
-2316,-4036,15588,5879,-195,1231,250,355,D
-2608,-3928,15728,5290,1722,972,300,355,D
-2588,-3556,15380,5201,1370,1100,350,355,D
-3032,-1844,16328,5711,-433,1591,400,355,D
-3264,-1340,16704,4383,418,1599,450,355,D
-1780,-10848,11580,96,-22,548,0,356,D
-1472,-9448,12324,1786,-429,1293,50,356,D
-2604,-9144,12316,3594,-179,2199,100,356,D
-3008,-8604,13048,3540,-16,1802,150,356,D
-3092,-8916,13440,5134,-54,1462,200,356,D
-3428,-8236,13564,5164,854,1235,250,356,D
-2896,-7604,13848,7859,618,2115,300,356,D
-3364,-5724,13992,5702,222,1048,350,356,D
-3072,-5472,14536,5653,-61,1002,400,356,D
-2572,-5656,15468,7034,-39,1776,450,356,D
1004,-9708,12600,-395,423,-86,0,357,D
1456,-9868,12200,761,-163,754,50,357,D
1888,-10324,10584,2333,999,1148,100,357,D
1032,-9220,12524,5168,-1285,2209,150,357,D
1276,-8720,12156,4306,1165,2170,200,357,D
644,-7964,12828,7721,-1562,4047,250,357,D
460,-6616,13836,8664,-635,3352,300,357,D
-204,-5828,14876,10037,-417,2851,350,357,D
-808,-4112,16944,8487,-1449,2669,400,357,D
-764,-3600,17940,7465,-479,1423,450,357,D
-2704,-10380,11040,6204,-148,2486,0,358,D
-2232,-9504,12164,7099,-1698,2929,50,358,D
-3552,-9184,13492,7794,-1368,2984,100,358,D
-2960,-7820,14168,7352,-2023,2844,150,358,D
-3824,-7448,14676,7160,-2424,2651,200,358,D
-2408,-6512,14600,5268,114,2021,250,358,D
-2668,-6220,14816,5895,-168,2289,300,358,D
-3452,-5040,15620,5586,-846,2420,350,358,D
-4752,-4888,15512,4995,-849,2398,400,358,D
-4388,-4012,15848,5047,-1545,1282,450,358,D
1052,-9880,9492,13347,139,-1956,0,359,D
1340,-8128,10740,28331,3813,-3710,50,359,D
736,-2620,13136,32767,7707,-2499,100,359,D
-440,4736,15924,32767,11988,1125,150,359,D
-3284,10252,18908,32767,6655,-300,200,359,D
-2448,13136,20244,11550,9474,-4324,250,359,D
-1868,11812,17024,-1221,341,-2350,300,359,D
-1572,8524,13228,-5122,-1980,1162,350,359,D
-2608,7208,12880,-2333,-175,803,400,359,D
-2804,7272,13536,157,39,-38,450,359,D
-20,-11644,10124,2846,1519,-676,0,360,D
-1448,-11444,9880,5120,2600,-1058,50,360,D
-1684,-10512,10532,7497,3937,-2347,100,360,D
-876,-9380,11680,7977,3302,-2586,150,360,D
-1228,-8576,12684,9301,4901,-3137,200,360,D
-2160,-7048,13876,10050,3957,-3496,250,360,D
-808,-6028,13920,9864,4927,-2723,300,360,D
-2692,-5348,14864,10065,4379,-2919,350,360,D
-3568,-4816,12464,17599,17981,-4139,400,360,D
-3832,-908,17528,21267,7852,-1696,450,360,D
5288,-5172,16108,6572,2786,-4187,0,361,L
11000,-3904,17016,5313,4728,871,50,361,L
6740,-2708,17716,6124,5379,7412,100,361,L
3440,-2496,17232,1424,-2042,9614,150,361,L
868,-2528,16460,1405,-640,10302,200,361,L
-204,-2320,17096,2936,-3933,9754,250,361,L
1072,-3104,16504,-475,-3009,8675,300,361,L
488,-2044,16660,3035,660,7793,350,361,L
1032,-2400,16856,-467,2027,6885,400,361,L
164,-2204,16616,-120,859,6893,450,361,L
-3816,628,17176,-5426,1282,4082,0,362,L
-4364,-92,16712,-6641,1311,4051,50,362,L
-4448,-504,16028,-6470,441,4967,100,362,L
-5112,-1000,15972,-6008,-1100,5597,150,362,L
-4388,-1396,15744,-5698,-3972,6447,200,362,L
-4832,-1716,15652,-5256,-2893,6356,250,362,L
-4488,-1980,15080,-3749,-3940,7360,300,362,L
-7296,-1932,13736,-4383,1336,6268,350,362,L
-5548,-2700,13988,-3483,47,6005,400,362,L
-6392,-3296,13392,-5138,-3736,5432,450,362,L
-2348,576,17156,-3942,-79,3767,0,363,L
-2352,36,16640,-5171,-52,4908,50,363,L
-2232,-100,15988,-5357,-1987,6778,100,363,L
-2920,12,17244,-5436,-2435,7938,150,363,L
-3764,-940,17172,-7032,-1741,8009,200,363,L
-3340,-1312,16164,-7378,-2441,7991,250,363,L
-3984,-1800,14612,-7175,-732,9251,300,363,L
-5028,-2848,15048,-5817,-2382,7828,350,363,L
-4268,-3856,14452,-5159,-1198,6549,400,363,L
-5420,-4128,14300,-5062,31,5315,450,363,L
-2468,-372,16420,-1234,-460,-143,0,364,L
-2432,-344,16584,-619,381,-210,50,364,L
-2772,-256,16052,-327,986,-388,100,364,L
-2948,-492,15936,-270,128,-253,150,364,L
-2552,-556,16228,-695,-392,-72,200,364,L
-2776,-376,16180,-570,-313,-92,250,364,L
-2752,-704,16268,-749,-224,-106,300,364,L
-2380,-572,16388,-234,-626,30,350,364,L
-2596,-664,15760,-365,-738,11,400,364,L
-2636,-612,15952,-351,-1295,25,450,364,L
-1444,-2172,15980,-219,0,564,0,365,L
-2716,-2416,16184,-1416,578,3092,50,365,L
-4632,-2996,15588,-1686,3891,3071,100,365,L
-5352,-3112,15552,-1638,3395,3385,150,365,L
-6176,-2844,15636,-3382,747,3707,200,365,L
-6168,-3420,14820,-4014,-216,3949,250,365,L
-6008,-3832,14024,-3676,-102,3834,300,365,L
-6832,-3740,13840,-3409,255,3837,350,365,L
-7552,-3924,13540,-2955,-506,3191,400,365,L
-7272,-4192,13280,-2392,-643,2406,450,365,L
-1176,-3616,16788,170,-1308,5448,0,366,L
-1396,-3424,16876,-2913,-1953,7370,50,366,L
-2140,-3760,16504,-3577,-767,9308,100,366,L
-3108,-3028,16676,-4466,-1537,10966,150,366,L
-4816,-3468,15200,-6742,-1886,12520,200,366,L
-5812,-4336,13644,-6278,-2328,12349,250,366,L
-7012,-4996,12968,-5180,-1710,10493,300,366,L
-7196,-5596,12628,-3885,-1634,8692,350,366,L
-7104,-6388,12372,-2772,-961,7220,400,366,L
-7084,-6712,12568,-979,-456,5186,450,366,L
332,-5364,15620,1636,-5027,10902,0,367,L
-488,-5668,15648,-87,-5363,11156,50,367,L
-1436,-6332,14860,-2370,-3044,11186,100,367,L
-1228,-5592,15472,100,-2604,11138,150,367,L
-2020,-5132,15964,-796,-2744,11843,200,367,L
-2804,-5128,15380,-2673,-2214,11854,250,367,L
-3636,-5632,15008,-5102,-1112,11088,300,367,L
-4636,-6692,13624,-6830,-1891,10823,350,367,L
-5260,-7796,12716,-8594,-846,7679,400,367,L
-6412,-9036,11752,-8030,27,6227,450,367,L
-3096,-4876,15340,-1430,34,2248,0,368,L
-2992,-4568,15624,-2232,975,4506,50,368,L
-4768,-4760,15288,-3970,-1335,7377,100,368,L
-6800,-5244,14460,-5233,-4095,8686,150,368,L
-6412,-5868,13316,-5611,-2006,8143,200,368,L
-7256,-6340,12740,-5503,-1269,7349,250,368,L
-6380,-6188,13268,-4014,-177,5953,300,368,L
-7272,-6360,13196,-5082,221,5870,350,368,L
-7864,-6460,12976,-4774,-560,5748,400,368,L
-7216,-6708,12176,-4583,1304,5164,450,368,L
-2108,-4236,15956,-3806,-2615,9094,0,369,L
-3332,-4768,15648,-5278,-3442,11306,50,369,L
-4496,-5344,14912,-6336,-2729,12218,100,369,L
-6964,-5556,14336,-7184,-3915,12970,150,369,L
-7968,-6048,13020,-8039,-3380,11653,200,369,L
-8680,-6608,11792,-7379,-975,9463,250,369,L
-8840,-6960,11544,-6157,-1412,7560,300,369,L
-8912,-6856,11432,-5707,-2239,6481,350,369,L
-8240,-7448,11096,-5356,-2824,7148,400,369,L
-9036,-7992,11532,-4513,-3880,6753,450,369,L
-4940,-6256,13984,-4956,-2015,6491,0,370,L
-6172,-7012,13548,-4726,-1335,6476,50,370,L
-6260,-7280,12952,-4948,-1372,6126,100,370,L
-6888,-7664,12424,-5659,-2167,5611,150,370,L
-6556,-7672,12280,-4758,-854,4388,200,370,L
-7348,-8100,11728,-5014,127,4161,250,370,L
-7404,-8420,11700,-4626,91,3331,300,370,L
-7340,-8620,11540,-4131,202,2775,350,370,L
-7756,-8972,11020,-4524,-458,2487,400,370,L
-8228,-8920,10584,-3425,20,2117,450,370,L
-5408,-6664,13812,-1011,-50,2793,0,371,L
-5368,-6664,13700,-1717,-1015,3455,50,371,L
-4448,-6256,14648,-918,-1469,4312,100,371,L
-5276,-5896,14160,-3198,-1719,5625,150,371,L
-6632,-6364,13108,-3923,-932,5648,200,371,L
-7664,-6844,12584,-4138,-234,4730,250,371,L
-7984,-7132,12304,-4309,599,4073,300,371,L
-7904,-7256,12300,-7201,-1214,3669,350,371,L
-7940,-7864,11912,-6166,-256,2028,400,371,L
-7404,-8160,11060,-4978,-25,933,450,371,L
-3652,-6300,14876,320,406,4874,0,372,L
-4580,-6196,14624,-1504,386,4431,50,372,L
-4920,-6356,14084,-2938,1411,4751,100,372,L
-5876,-6420,13688,-4024,1142,4114,150,372,L
-6556,-6624,13652,-3646,1298,3702,200,372,L
-6956,-6724,12832,-4312,723,3425,250,372,L
-6996,-7076,12808,-4103,553,2971,300,372,L
-6920,-7648,12788,-4466,-172,2501,350,372,L
-7148,-7700,12668,-4483,442,2223,400,372,L
-6776,-7388,12444,-3838,-354,1668,450,372,L
-3460,-64,18820,5829,-904,-3705,0,373,U
-3084,416,18092,341,1228,-4973,50,373,U
-4252,296,18396,-4742,948,-6654,100,373,U
-3492,-1004,17292,-10572,-2550,-5149,150,373,U
-2308,-2248,16068,-12855,131,-5373,200,373,U
-2816,-3548,16100,-19133,-637,-5033,250,373,U
-2128,-5224,13884,-22402,-453,-4030,300,373,U
-1936,-7652,12380,-24760,319,-4575,350,373,U
-1936,-9804,8584,-19334,1502,-4843,400,373,U
-1196,-10700,6956,-16263,-465,-4628,450,373,U
1212,776,19896,-5713,-662,1954,0,374,U
1224,264,19112,-8386,-2406,3220,50,374,U
796,-1804,17716,-12492,-5609,5391,100,374,U
1456,-3564,16068,-13491,-6430,5752,150,374,U
1520,-5128,14656,-12656,-7247,5369,200,374,U
2596,-7104,13928,-11239,-7546,5813,250,374,U
2260,-8116,12956,-10713,-7247,6322,300,374,U
2196,-9300,12024,-12003,-6896,6881,350,374,U
2236,-10496,10564,-11721,-5455,5949,400,374,U
2248,-11892,9600,-11098,-5820,5226,450,374,U
2068,3008,18632,-10674,-2999,4483,0,375,U
1732,1548,17528,-13541,-3372,5032,50,375,U
1828,-176,17612,-15336,-6062,6125,100,375,U
2800,-2204,16584,-16392,-6453,7237,150,375,U
2764,-4664,15112,-15972,-5113,7399,200,375,U
2360,-6328,14592,-14353,-7267,6937,250,375,U
3308,-8064,13172,-13180,-7986,7024,300,375,U
3152,-9028,12688,-12831,-7908,6606,350,375,U
2908,-10524,10700,-13851,-7902,6073,400,375,U
2732,-12144,8448,-10570,-5437,4985,450,375,U
640,7360,14772,-842,284,683,0,376,U
460,7380,15080,-1353,12,735,50,376,U
704,7828,16004,-3658,578,-256,100,376,U
872,7512,16608,-7146,966,-39,150,376,U
948,7116,16612,-10537,1204,369,200,376,U
736,6424,18068,-13639,1093,1035,250,376,U
364,5932,19876,-20887,-2298,2808,300,376,U
44,2768,19024,-29796,-3006,4260,350,376,U
-584,-1180,15532,-32768,-5614,4820,400,376,U
-132,-6364,11104,-32768,-4569,3179,450,376,U
1676,6316,17200,-3181,-459,1453,0,377,U
1900,6472,18052,-8947,-274,2794,50,377,U
1136,4424,17736,-14870,1,3857,100,377,U
1980,2624,17708,-22242,-2167,3337,150,377,U
1928,-44,16844,-19401,-1208,3845,200,377,U
1476,-2172,16028,-20986,-5931,5153,250,377,U
1616,-5244,14976,-20523,-4960,5895,300,377,U
1304,-7764,12924,-20107,-3686,4370,350,377,U
1148,-10488,10056,-17024,-2776,2596,400,377,U
1316,-12612,7208,-8962,-1593,1754,450,377,U
-2368,2220,16000,5344,-251,740,0,378,U
-2596,3364,16464,5935,243,536,50,378,U
-3156,4468,17712,2588,-441,-774,100,378,U
-3628,5520,18936,-5023,328,-2370,150,378,U
-4284,5480,19944,-13689,1517,-6049,200,378,U
-5616,3952,19932,-29157,4156,-8968,250,378,U
-5792,104,17552,-32768,2768,-11157,300,378,U
-3412,-6052,14020,-32768,2037,-14095,350,378,U
-1460,-9616,8256,-30427,1571,-11818,400,378,U
1388,-13064,1480,-20673,2726,-6801,450,378,U
-1148,-1124,18848,2700,2389,-684,0,379,U
-276,-716,19708,4864,4793,-2479,50,379,U
-2708,1156,19940,2721,2802,-2734,100,379,U
-3744,1416,20824,-8305,229,-3811,150,379,U
-2020,144,19924,-16872,-2761,-2634,200,379,U
-864,-1592,16420,-24991,404,-3196,250,379,U
-472,-4964,12624,-26914,911,-3769,300,379,U
-104,-7676,9916,-23913,1280,-3605,350,379,U
-40,-9576,6784,-19816,1585,-2289,400,379,U
-428,-10928,4308,-14234,1855,-81,450,379,U
-1060,2268,18868,1763,3158,-4241,0,380,U
-3680,2620,18648,-2413,484,-5195,50,380,U
-1328,1824,17844,-10334,-2337,-3183,100,380,U
-1236,884,17620,-14645,-467,-2788,150,380,U
-1056,-544,17256,-24407,11,-2778,200,380,U
-1240,-3868,13904,-28110,2992,-2807,250,380,U
-976,-7552,11092,-25334,2626,-2793,300,380,U
-1416,-8932,8540,-22311,2266,-2875,350,380,U
-1500,-11512,5664,-17249,1554,-1229,400,380,U
-2116,-13772,3684,-9685,790,514,450,380,U
1056,-416,17436,8684,1247,-737,0,381,U
368,1160,17588,10245,2900,-2434,50,381,U
-68,3792,21124,6163,-779,-4193,100,381,U
672,4056,19504,-2587,4691,-6028,150,381,U
-2748,3172,19412,-13932,1590,-5780,200,381,U
-240,452,16876,-28074,-3955,-463,250,381,U
864,-2292,15008,-32166,3682,-1510,300,381,U
-688,-5940,11076,-32768,-479,-1070,350,381,U
532,-10164,7108,-24771,3376,-2598,400,381,U
-84,-11324,4724,-17948,1805,-1089,450,381,U
-8416,-10180,9412,395,1477,-22,0,382,R
-9584,-10552,8952,2979,2125,-2663,50,382,R
-9632,-9908,9264,5361,1997,-6010,100,382,R
-8868,-10044,10216,6062,4406,-8147,150,382,R
-9080,-9272,11180,9220,6406,-10670,200,382,R
-8676,-8732,12332,7204,14480,-11896,250,382,R
-8372,-8376,12704,9098,14187,-14626,300,382,R
-6612,-8776,11808,14447,19493,-15366,350,382,R
-6408,-6432,13448,10836,7659,-14347,400,382,R
-4172,-6320,13280,7830,5239,-11792,450,382,R
-9956,-9756,8268,4145,4002,-2743,0,383,R
-13056,-10056,7820,9424,8269,-6472,50,383,R
-11800,-8924,8668,11086,11244,-11703,100,383,R
-11076,-8184,9020,14509,15577,-14431,150,383,R
-10700,-6928,10072,18456,15311,-16864,200,383,R
-10596,-5620,11532,21808,12990,-18785,250,383,R
-8900,-4424,12776,20494,8770,-15432,300,383,R
-6940,-3772,14204,11166,1441,-10561,350,383,R
-5296,-3728,14380,4025,-20,-4783,400,383,R
-5376,-4896,13900,-620,-1779,1385,450,383,R
-7516,-9996,10356,2965,2318,-1152,0,384,R
-8500,-9592,11376,5289,3865,-3354,50,384,R
-9388,-9096,11164,6381,10581,-6940,100,384,R
-9500,-9204,10564,7666,13167,-10493,150,384,R
-11168,-9048,10784,11757,13881,-14859,200,384,R
-10736,-8892,10740,16054,18347,-19608,250,384,R
-10992,-7412,12192,18472,14226,-23274,300,384,R
-9036,-4956,13220,17677,12207,-22749,350,384,R
-6636,-3480,14368,15266,8924,-18900,400,384,R
-5772,-2548,14052,8680,3705,-12989,450,384,R
-9356,-8272,12248,2831,-678,-3612,0,385,R
-8180,-8592,12616,2834,-1144,-7627,50,385,R
-9952,-7720,13216,6266,2775,-9818,100,385,R
-7148,-6612,14024,6239,2596,-14221,150,385,R
-7000,-5436,14912,7733,4285,-17303,200,385,R
-6048,-5160,15388,7558,6265,-19753,250,385,R
-5724,-3696,15740,6029,6335,-20677,300,385,R
-4796,-2212,15788,5122,5247,-19824,350,385,R
-324,-1660,15408,4557,3934,-17105,400,385,R
-240,-1736,15628,2643,4677,-12265,450,385,R
-7792,-6800,12904,320,-222,-505,0,386,R
-7744,-7048,12824,1060,90,-1189,50,386,R
-7548,-7280,12548,1106,669,-1538,100,386,R
-8344,-7492,12332,2383,34,-2144,150,386,R
-9104,-7464,12596,3468,182,-4018,200,386,R
-8892,-7236,12868,3370,1135,-7018,250,386,R
-9660,-6620,12648,3970,3403,-9781,300,386,R
-8348,-5916,13524,5595,3898,-13445,350,386,R
-7444,-5148,14072,6979,6856,-15854,400,386,R
-6968,-4580,14204,4739,5621,-14627,450,386,R
-11676,-8000,8980,5536,5672,-2748,0,387,R
-11336,-8168,9184,5829,5331,-4047,50,387,R
-11848,-8104,8784,6761,6451,-5599,100,387,R
-11720,-7944,8324,7554,7796,-7186,150,387,R
-11740,-8140,8384,8994,10906,-9258,200,387,R
-12260,-8200,7860,10450,9307,-10014,250,387,R
-12104,-7748,8636,10491,7934,-8036,300,387,R
-11244,-7732,9164,8286,2963,-7844,350,387,R
-10888,-7328,9732,8972,5079,-8449,400,387,R
-9620,-6984,9868,6980,3625,-7821,450,387,R
-8716,-9140,9964,2703,1387,-2338,0,388,R
-9468,-9644,9584,4905,2113,-3085,50,388,R
-11268,-10228,8512,5173,5423,-5606,100,388,R
-11056,-9992,7868,9908,9351,-9492,150,388,R
-11812,-8732,8096,11334,10735,-11977,200,388,R
-11868,-7928,9052,13393,13814,-14268,250,388,R
-10636,-6952,9048,16077,12776,-15646,300,388,R
-11100,-5532,11016,14129,9977,-15114,350,388,R
-10092,-5620,11156,11506,8929,-12848,400,388,R
-8816,-5204,11860,9833,4257,-10271,450,388,R
-7544,-14248,6824,-1937,-1562,2396,0,389,R
-7128,-13128,5920,-4681,192,1986,50,389,R
-6932,-13496,4516,-2382,2383,2321,100,389,R
-7552,-13312,3552,-1599,4136,2686,150,389,R
-7948,-13884,1728,-1375,4841,3186,200,389,R
-10788,-14776,-3284,1762,4516,4750,250,389,R
-16144,-14528,-6012,21133,13828,-5271,300,389,R
-17468,-10744,-2456,29956,10667,-12688,350,389,R
-12548,-6428,7192,32767,11643,-19059,400,389,R
-8360,-5276,13372,24814,8465,-16826,450,389,R
-11460,-11616,2580,2909,4006,-124,0,390,R
-11084,-11152,2848,5179,5910,-1220,50,390,R
-11628,-11236,2968,8135,6356,-2619,100,390,R
-11020,-11324,4616,12500,5598,-5167,150,390,R
-10352,-11036,6252,15620,5900,-6877,200,390,R
-10196,-10068,7604,16306,5012,-7539,250,390,R
-9284,-10084,8928,13501,6918,-8840,300,390,R
-9524,-9852,10172,15111,9743,-9406,350,390,R
-9084,-8896,11080,12418,8654,-8486,400,390,R
-8172,-9100,10912,6914,5273,-5489,450,390,R
-11272,-11140,2308,5053,1873,-490,0,391,R
-11256,-11784,2948,7124,3253,-1002,50,391,R
-11128,-11336,3396,11721,7616,-1789,100,391,R
-11948,-10600,3372,14218,12101,-3104,150,391,R
-12496,-10304,3696,16221,10196,-4640,200,391,R
-11972,-10016,4024,19464,6837,-5578,250,391,R
-11164,-9428,5148,19972,7973,-5620,300,391,R
-10228,-9180,6788,15735,5750,-4340,350,391,R
-10048,-8984,8276,11126,3835,-3063,400,391,R
-10204,-8880,8660,7727,3611,-1761,450,391,R
-4708,-12660,7008,9925,-115,3735,0,392,D
-5548,-11164,8456,14258,-2523,5616,50,392,D
-6288,-10004,10896,14998,-3358,3862,100,392,D
-7192,-8556,12196,16624,-3580,2740,150,392,D
-6976,-6180,14044,17830,-4008,1779,200,392,D
-5544,-4292,14264,19882,-4695,1089,250,392,D
-5032,-2576,15220,19019,1095,391,300,392,D
-5148,-552,16148,14764,281,658,350,392,D
-5424,1124,16552,9755,1450,-279,400,392,D
-4608,2548,16932,6162,-270,-41,450,392,D
-872,-14272,3512,16973,7245,5035,0,393,D
-2752,-13356,5056,19904,9063,3276,50,393,D
-5788,-11304,9708,19138,1653,2430,100,393,D
-4764,-10804,11308,18431,3043,0,150,393,D
-6796,-8608,13904,22268,1701,85,200,393,D
-5304,-6736,15000,20850,2795,-1472,250,393,D
-5852,-5060,15604,18225,3819,-1644,300,393,D
-5840,-3468,16188,13585,2162,-3525,350,393,D
-5248,-2864,15880,5991,2011,-4966,400,393,D
-5432,-2592,15572,2812,963,-5114,450,393,D
1416,-15612,1176,3911,555,1394,0,394,D
1436,-15468,1272,6949,-453,2453,50,394,D
420,-15216,2648,12480,-512,3553,100,394,D
-2012,-14816,6176,20555,-905,4681,150,394,D
-1564,-11976,8412,32188,4511,3983,200,394,D
-3068,-7444,11272,32767,3350,3480,250,394,D
-3792,-3716,15300,32767,4936,2198,300,394,D
-3628,44,17960,29019,208,3700,350,394,D
-3932,2356,19392,10587,-33,565,400,394,D
-3248,1972,17928,1747,1476,-4362,450,394,D
792,-13360,8596,10818,383,3763,0,395,D
28,-12116,9260,12204,1987,2246,50,395,D
-1152,-11548,11400,11280,-794,3082,100,395,D
-332,-10672,11664,9773,4619,2436,150,395,D
-2260,-10008,12820,7359,1493,3253,200,395,D
-1680,-9512,13188,8484,5845,2349,250,395,D
-2812,-7820,12984,8675,6128,2243,300,395,D
-3876,-7060,13892,8903,7070,2302,350,395,D
-5288,-6488,14660,7711,5228,3135,400,395,D
-6024,-6192,14380,5245,4752,2577,450,395,D
112,-11956,10228,4829,1751,2274,0,396,D
476,-11904,10576,5042,3113,2188,50,396,D
-740,-11500,11492,5708,1682,3303,100,396,D
-868,-11284,11836,5643,1725,2551,150,396,D
-1520,-11172,12504,5644,1579,2513,200,396,D
-1308,-9848,12900,5809,1553,2736,250,396,D
-2096,-9436,13140,5976,1570,2890,300,396,D
-2680,-8684,13444,5539,418,3254,350,396,D
-2700,-8244,13580,5622,891,3133,400,396,D
-3168,-7876,13952,6305,691,3665,450,396,D
1880,-13216,8072,11702,272,3121,0,397,D
856,-12664,9936,15314,725,4152,50,397,D
-12,-10972,12172,14384,1092,3666,100,397,D
-884,-10188,13732,10808,4000,2224,150,397,D
-176,-9408,13904,8911,2079,2271,200,397,D
-412,-9224,14716,10516,1328,2690,250,397,D
-856,-7568,15360,9868,1037,2656,300,397,D
-1232,-6668,14824,10699,319,3498,350,397,D
-1620,-5708,15272,12818,989,3102,400,397,D
-2736,-3876,15988,13113,-1332,3632,450,397,D
2600,-12908,7684,2522,1398,242,0,398,D
3000,-12104,7488,3724,1578,836,50,398,D
2708,-12000,7916,5548,1781,2155,100,398,D
1452,-12004,9688,7663,1735,2684,150,398,D
1764,-11356,9916,9564,1550,2289,200,398,D
184,-10544,12468,11828,1688,2856,250,398,D
640,-9632,13052,11832,1146,2402,300,398,D
52,-8256,14648,10154,725,2531,350,398,D
-76,-7676,15368,10013,1333,2670,400,398,D
-572,-6452,15632,8713,1359,2421,450,398,D
2216,-12160,8908,2602,718,1097,0,399,D
1876,-12072,8380,4094,1735,1799,50,399,D
3260,-11308,8292,7085,3480,1019,100,399,D
-620,-11840,10172,5578,3384,2263,150,399,D
884,-11192,10664,7861,1971,2738,200,399,D
-372,-9692,12424,9346,1347,2333,250,399,D
-576,-8780,13488,7233,806,3431,300,399,D
-1512,-8676,13344,7924,1069,2417,350,399,D
-884,-7936,14800,8401,1700,2079,400,399,D
-1288,-7308,15160,6419,800,2920,450,399,D
752,-8868,12408,8485,3653,1863,0,400,D
140,-7928,14272,9009,1228,3138,50,400,D
-324,-7500,15516,8945,1446,2961,100,400,D
-1252,-6548,16128,10050,2992,3137,150,400,D
-1404,-5620,16276,7825,1754,2702,200,400,D
-1868,-4928,15872,10886,2859,2537,250,400,D
-2768,-2948,16800,12561,603,1903,300,400,D
-1720,-1624,16588,9303,2138,757,350,400,D
-2912,-52,16432,10056,1034,1777,400,400,D
-1992,1040,16964,8476,286,1696,450,400,D
1880,-12336,8492,6889,3148,3733,0,401,D
724,-12108,9892,8656,3697,2860,50,401,D
308,-11532,10596,11738,7785,1838,100,401,D
-1984,-10304,12672,9289,3640,2932,150,401,D
-1628,-10188,12344,9917,4151,2879,200,401,D
-2272,-8752,13428,9589,507,3711,250,401,D
-2100,-8048,14220,9236,1259,3433,300,401,D
-3228,-7404,15048,8000,-150,3956,350,401,D
-3292,-6268,15144,6155,1526,3108,400,401,D
-3452,-6004,15644,4967,774,2966,450,401,D
-12588,-6332,8192,-13172,1372,4236,0,402,L
-13212,-6532,9424,-14707,-4678,3745,50,402,L
-12792,-7468,8644,-11228,-5987,2970,100,402,L
-11344,-8152,8312,-11775,-7350,3489,150,402,L
-11164,-7852,6600,-9521,-3995,2775,200,402,L
-11908,-8152,5908,-11389,-6368,4148,250,402,L
-12512,-8240,5168,-10359,-4620,3245,300,402,L
-12352,-8692,4396,-10876,-2156,1750,350,402,L
-12520,-9072,3064,-12845,192,-207,400,402,L
-12692,-10392,2400,-16876,-5274,-2430,450,402,L
-7620,-4616,14580,1246,-1423,-6511,0,403,L
-5672,-4984,14052,3497,5233,-6897,50,403,L
-5240,-4096,14996,1776,2290,-4116,100,403,L
-3644,-3224,15904,254,-350,1029,150,403,L
-4268,-3060,15936,-5392,-1242,6685,200,403,L
-7848,-3116,15956,-9665,-1350,10762,250,403,L
-9544,-4112,15516,-12293,-3357,10943,300,403,L
-11648,-5608,12464,-15798,-6304,9882,350,403,L
-11212,-6828,10248,-17988,-9433,8432,400,403,L
-10984,-8224,8124,-15526,-5371,7572,450,403,L
-3220,-920,16044,1453,1841,254,0,404,L
-3104,-20,16616,2095,946,1092,50,404,L
-2380,696,17632,719,1058,2251,100,404,L
-3152,1352,17716,-1464,379,4624,150,404,L
-3212,1856,17572,-3520,23,7854,200,404,L
-3464,1688,16644,-2934,743,11194,250,404,L
-4780,2452,16708,-2128,-742,12580,300,404,L
-4284,2348,16916,-8505,201,11615,350,404,L
-4900,520,14676,-13776,1024,11240,400,404,L
-6472,-2296,12636,-15077,-1230,12376,450,404,L
-4332,-2500,16700,-8383,-4926,8547,0,405,L
-4152,-3900,14780,-11594,-4144,10673,50,405,L
-5040,-4796,13332,-13934,-2284,9715,100,405,L
-6092,-6560,11252,-12945,1193,8430,150,405,L
-7984,-7864,10144,-13160,510,8550,200,405,L
-9244,-9024,8920,-12652,608,8132,250,405,L
-9500,-9404,8776,-10877,1565,4887,300,405,L
-10480,-9900,7992,-9803,1154,3231,350,405,L
-10208,-10716,7256,-8643,1187,1381,400,405,L
-10568,-11172,6204,-6887,1510,227,450,405,L
-7696,-8832,10348,337,429,-322,0,406,L
-7592,-8688,10360,-78,180,431,50,406,L
-8520,-8624,10672,953,-825,1543,100,406,L
-9212,-8656,10384,434,-778,1428,150,406,L
-9544,-9124,10168,446,240,1020,200,406,L
-10952,-9196,9948,399,-1627,587,250,406,L
-9404,-8592,9856,919,-846,-1140,300,406,L
-7696,-8188,9912,2083,80,-1726,350,406,L
-7104,-8352,10252,2901,-389,-801,400,406,L
-7040,-7200,12724,3029,-745,1166,450,406,L
-7436,-4736,14336,3187,673,5464,0,407,L
-7500,-1368,17404,-3007,-3694,10001,50,407,L
-9020,-3628,15856,-18597,-3016,14929,100,407,L
-14008,-6548,8680,-32582,-5268,18117,150,407,L
-14820,-7600,5068,-32768,-19018,21249,200,407,L
-14740,-10576,256,-28367,-9282,13091,250,407,L
-15048,-8316,344,-15143,-2635,-202,300,407,L
-12980,-8968,160,-9384,-3776,-4340,350,407,L
-10564,-10264,-244,-2202,-1362,-5225,400,407,L
-8968,-11084,648,3244,-276,-4744,450,407,L
-8136,-4540,13324,1520,704,1353,0,408,L
-7580,-3456,14320,-2131,370,2056,50,408,L
-6904,-3884,14400,-5867,2210,3634,100,408,L
-8792,-4276,12884,-8354,-244,6388,150,408,L
-10048,-6048,13132,-8755,-4165,9229,200,408,L
-10884,-4112,13916,-13124,-5394,9763,250,408,L
